SEQ,Orig Filename,INST.1,INST.2,INST.#,INST.#.2,INST.3A,DESC,Dimension,Foto-ID,Farbskala
1912,AIG465Detail2,,AIG,0465,,,Detail2,,,
1913,AIG465Detail1,,AIG,0465,,,Detail1,,,
1914,AIG465Detail2,,AIG,0465,,,Detail2,,,
1915,AIG465Detail1,,AIG,0465,,,Detail1,,,
1916,AIG466bersicht,,AIG,0466,,,bersicht,,,
1917,AIG466a,,AIG,0466,,a,,,,
1918,AIG466b,,AIG,0466,,b,,,,
1919,AIG466c,,AIG,0466,,c,,,,
1920,AIG466d,,AIG,0466,,d,,,,
1921,AIG466e,,AIG,0466,,e,,,,
1922,AIG466f,,AIG,0466,,f,,,,
1923,AIG466g,,AIG,0466,,g,,,,
1924,AIG466h,,AIG,0466,,h,,,,
1925,AIG466bersicht,,AIG,0466,,,bersicht,,,
1926,AIG466Detail2,,AIG,0466,,,Detail2,,,
1927,AIG466Detail1,,AIG,0466,,,Detail1,,,
1928,AIG466Detail2,,AIG,0466,,,Detail2,,,
1929,AIG466Detail1,,AIG,0466,,,Detail1,,,
1930,AIG468bersicht,,AIG,0468,,,bersicht,,,
1931,AIG468a,,AIG,0468,,a,,,,
1932,AIG468b,,AIG,0468,,b,,,,
1933,AIG468c,,AIG,0468,,c,,,,
1934,AIG468d,,AIG,0468,,d,,,,
1935,AIG468e,,AIG,0468,,e,,,,
1936,AIG468f,,AIG,0468,,f,,,,
1937,AIG468bersicht,,AIG,0468,,,bersicht,,,
1938,AIG468g,,AIG,0468,,g,,,,
1939,AIG468h,,AIG,0468,,h,,,,
1940,AIG468Detail1,,AIG,0468,,,Detail1,,,
1941,AIG468Detail2,,AIG,0468,,,Detail2,,,
1942,AIG468Detail1,,AIG,0468,,,Detail1,,,
1943,AIG468Detail2,,AIG,0468,,,Detail2,,,
1944,AIG469bersicht,,AIG,0469,,,bersicht,,,
1945,AIG469a,,AIG,0469,,a,,,,
1946,AIG469b,,AIG,0469,,b,,,,
1947,AIG469c,,AIG,0469,,c,,,,
1948,AIG469d,,AIG,0469,,d,,,,
1949,AIG469e,,AIG,0469,,e,,,,
1950,AIG469f,,AIG,0469,,f,,,,
1951,AIG469g,,AIG,0469,,g,,,,
1952,AIG469bersicht,,AIG,0469,,,bersicht,,,
1953,AIG469h,,AIG,0469,,h,,,,
1954,AIG469Detail2,,AIG,0469,,,Detail2,,,
1955,AIG469Detail2,,AIG,0469,,,Detail2,,,
1956,AIG469Detail1,,AIG,0469,,,Detail1,,,
1957,AIG470bersicht,,AIG,0470,,,bersicht,,,
1958,AIG470a,,AIG,0470,,a,,,,
1959,AIG470b,,AIG,0470,,b,,,,
1960,AIG470c,,AIG,0470,,c,,,,
1961,AIG470d,,AIG,0470,,d,,,,
1962,AIG470e,,AIG,0470,,e,,,,
1963,AIG470f,,AIG,0470,,f,,,,
1964,AIG470bersicht,,AIG,0470,,,bersicht,,,
1965,AIG470g,,AIG,0470,,g,,,,
1966,AIG470h,,AIG,0470,,h,,,,
1967,AIG470Detail1,,AIG,0470,,,Detail1,,,
1968,AIG470Detail2,,AIG,0470,,,Detail2,,,
1969,AIG470Detail1,,AIG,0470,,,Detail1,,,
1970,AIG470Detail2,,AIG,0470,,,Detail2,,,
1971,AIG470a,,AIG,0470,,a,,,,
1972,amethyste,,amethyste,,,,,,,
1973,AIG471bersicht,,AIG,0471,,,bersicht,,,
1974,AIG471a,,AIG,0471,,a,,,,
1975,AIG471c,,AIG,0471,,c,,,,
1976,AIG471d,,AIG,0471,,d,,,,
1977,AIG471e,,AIG,0471,,e,,,,
1978,AIG471f,,AIG,0471,,f,,,,
1979,AIG471bersicht,,AIG,0471,,,bersicht,,,
1980,AIG471g,,AIG,0471,,g,,,,
1981,AIG471h,,AIG,0471,,h,,,,
1982,AIG471Detail1,,AIG,0471,,,Detail1,,,
1983,AIG471Detail2,,AIG,0471,,,Detail2,,,
1984,AIG471Detail3,,AIG,0471,,,Detail3,,,
1985,AIG472bersicht,,AIG,0472,,,bersicht,,,
1986,AIG472a,,AIG,0472,,a,,,,
1987,AIG472c,,AIG,0472,,c,,,,
1988,AIG472d,,AIG,0472,,d,,,,
1989,AIG472e,,AIG,0472,,e,,,,
1990,AIG472f,,AIG,0472,,f,,,,
1991,AIG472g,,AIG,0472,,g,,,,
1992,AIG472h,,AIG,0472,,h,,,,
1993,AIG472bersicht,,AIG,0472,,,bersicht,,,
1994,AIG472Detail1,,AIG,0472,,,Detail1,,,
1995,AIG472Detail2,,AIG,0472,,,Detail2,,,
1996,AIG472Detail1,,AIG,0472,,,Detail1,,,
1997,AIG472Detail2,,AIG,0472,,,Detail2,,,
1998,AIG473bersicht,,AIG,0473,,,bersicht,,,
1999,AIG473a,,AIG,0473,,a,,,,
2000,AIG473b,,AIG,0473,,b,,,,
2001,AIG473c,,AIG,0473,,c,,,,
2002,AIG473d,,AIG,0473,,d,,,,
2003,AIG473e,,AIG,0473,,e,,,,
2004,AIG473f,,AIG,0473,,f,,,,
2005,AIG473g,,AIG,0473,,g,,,,
2006,AIG473bersicht,,AIG,0473,,,bersicht,,,
2007,AIG473h,,AIG,0473,,h,,,,
2008,AIG473Detail2,,AIG,0473,,,Detail2,,,
2009,AIG473Detail1,,AIG,0473,,,Detail1,,,
2010,AIG473Detail1,,AIG,0473,,,Detail1,,,
2011,AIG473Detail2,,AIG,0473,,,Detail2,,,
2012,AIG474bersicht,,AIG,0474,,,bersicht,,,
2013,AIG474a,,AIG,0474,,a,,,,
2014,AIG474b,,AIG,0474,,b,,,,
2015,AIG474c,,AIG,0474,,c,,,,
2016,AIG474d,,AIG,0474,,d,,,,
2017,AIG474e,,AIG,0474,,e,,,,
2018,AIG474f,,AIG,0474,,f,,,,
2019,AIG474bersicht,,AIG,0474,,,bersicht,,,
2020,AIG474g,,AIG,0474,,g,,,,
2021,AIG474h,,AIG,0474,,h,,,,
2022,AIG474Detail1,,AIG,0474,,,Detail1,,,
2023,AIG474Detail2,,AIG,0474,,,Detail2,,,
2024,AIG474Detail1,,AIG,0474,,,Detail1,,,
2025,AIG474Detail2,,AIG,0474,,,Detail2,,,
2026,AIG474Detail3,,AIG,0474,,,Detail3,,,
2027,AIG475bersicht,,AIG,0475,,,bersicht,,,
2028,AIG475a,,AIG,0475,,a,,,,
2029,AIG475b,,AIG,0475,,b,,,,
2030,AIG475c,,AIG,0475,,c,,,,
2031,AIG475d,,AIG,0475,,d,,,,
2032,AIG475e,,AIG,0475,,e,,,,
2033,AIG475f,,AIG,0475,,f,,,,
2034,AIG475bersicht,,AIG,0475,,,bersicht,,,
2035,AIG475g,,AIG,0475,,g,,,,
2036,AIG475h,,AIG,0475,,h,,,,
2037,AIG475Detail1,,AIG,0475,,,Detail1,,,
2038,AIG475Detail2,,AIG,0475,,,Detail2,,,
2039,AIG475Detail1,,AIG,0475,,,Detail1,,,
2040,AIG475Detail2,,AIG,0475,,,Detail2,,,
2041,AIG476bersicht,,AIG,0476,,,bersicht,,,
2042,AIG476a,,AIG,0476,,a,,,,
2043,AIG476b,,AIG,0476,,b,,,,
2044,AIG476c,,AIG,0476,,c,,,,
2045,AIG476d,,AIG,0476,,d,,,,
2046,AIG476e,,AIG,0476,,e,,,,
2047,AIG476f,,AIG,0476,,f,,,,
2048,AIG476g,,AIG,0476,,g,,,,
2049,AIG476bersicht,,AIG,0476,,,bersicht,,,
2050,AIG476h,,AIG,0476,,h,,,,
2051,AIG476d,,AIG,0476,,d,,,,
2052,AIG476d,,AIG,0476,,d,,,,
2053,AIG476d,,AIG,0476,,d,,,,
2054,AIG476d,,AIG,0476,,d,,,,
2055,AIG477bersicht,,AIG,0477,,,bersicht,,,
2056,AIG477a,,AIG,0477,,a,,,,
2057,AIG477b,,AIG,0477,,b,,,,
2058,AIG477c,,AIG,0477,,c,,,,
2059,AIG477d,,AIG,0477,,d,,,,
2060,AIG477e,,AIG,0477,,e,,,,
2061,AIG477bersicht,,AIG,0477,,,bersicht,,,
2062,AIG477f,,AIG,0477,,f,,,,
2063,AIG477g,,AIG,0477,,g,,,,
2064,AIG477h,,AIG,0477,,h,,,,
2065,AIG477Detail1,,AIG,0477,,,Detail1,,,
2066,AIG477Detail2,,AIG,0477,,,Detail2,,,
2067,AIG477Detail3,,AIG,0477,,,Detail3,,,
2068,AIG477Detail1,,AIG,0477,,,Detail1,,,
2069,AIG477Detail2,,AIG,0477,,,Detail2,,,
2070,AIG477Detail3,,AIG,0477,,,Detail3,,,
2071,AIG477Detail4,,AIG,0477,,,Detail4,,,
2072,AIG478bersicht,,AIG,0478,,,bersicht,,,
2073,AIG478a,,AIG,0478,,a,,,,
2074,AIG478b,,AIG,0478,,b,,,,
2075,AIG478c,,AIG,0478,,c,,,,
2076,AIG478d,,AIG,0478,,d,,,,
2077,AIG478f,,AIG,0478,,f,,,,
2078,AIG478g,,AIG,0478,,g,,,,
2079,AIG478bersicht,,AIG,0478,,,bersicht,,,
2080,AIG478h,,AIG,0478,,h,,,,
2081,AIG478Detail1,,AIG,0478,,,Detail1,,,
2082,AIG478Detail2,,AIG,0478,,,Detail2,,,
2083,AIG478Detail3,,AIG,0478,,,Detail3,,,
2084,AIG479bersicht,,AIG,0479,,,bersicht,,,
2085,AIG479a,,AIG,0479,,a,,,,
2086,AIG479b,,AIG,0479,,b,,,,
2087,AIG479c,,AIG,0479,,c,,,,
2088,AIG479d,,AIG,0479,,d,,,,
2089,AIG479e,,AIG,0479,,e,,,,
2090,AIG479f,,AIG,0479,,f,,,,
2091,AIG479bersicht,,AIG,0479,,,bersicht,,,
2092,AIG479g,,AIG,0479,,g,,,,
2093,AIG479h,,AIG,0479,,h,,,,
2094,AIG479Detail1,,AIG,0479,,,Detail1,,,
2095,AIG479Detail2,,AIG,0479,,,Detail2,,,
2096,AIG331Detail2,,AIG,0331,,,Detail2,,,
2097,AIG331Detail2,,AIG,0331,,,Detail2,,,
2098,AIG331Detail1,,AIG,0331,,,Detail1,,,
2099,AIG480bersicht,,AIG,0480,,,bersicht,,,
2100,AIG480a,,AIG,0480,,a,,,,
2101,AIG480bersicht,,AIG,0480,,,bersicht,,,
2102,AIG480c,,AIG,0480,,c,,,,
2103,AIG480d,,AIG,0480,,d,,,,
2104,AIG480e,,AIG,0480,,e,,,,
2105,AIG480f,,AIG,0480,,f,,,,
2106,AIG480g,,AIG,0480,,g,,,,
2107,AIG480h,,AIG,0480,,h,,,,
2108,AIG480Detail2,,AIG,0480,,,Detail2,,,
2109,AIG480Detail1,,AIG,0480,,,Detail1,,,
2110,AIG480Detail2,,AIG,0480,,,Detail2,,,
2111,AIG483bersicht,,AIG,0483,,,bersicht,,,
2112,AIG483a,,AIG,0483,,a,,,,
2113,AIG483b,,AIG,0483,,b,,,,
2114,AIG483bersicht,,AIG,0483,,,bersicht,,,
2115,AIG483c,,AIG,0483,,c,,,,
2116,AIG483d,,AIG,0483,,d,,,,
2117,AIG483e,,AIG,0483,,e,,,,
2118,AIG483f,,AIG,0483,,f,,,,
2119,AIG483g,,AIG,0483,,g,,,,
2120,AIG483h,,AIG,0483,,h,,,,
2121,AIG483Detail1,,AIG,0483,,,Detail1,,,
2122,AIG483Detail2,,AIG,0483,,,Detail2,,,
2123,AIG483Detail1,,AIG,0483,,,Detail1,,,
2124,AIG483Detail2,,AIG,0483,,,Detail2,,,
2125,AIG483Detail3,,AIG,0483,,,Detail3,,,
2126,AIG483Detail3,,AIG,0483,,,Detail3,,,
2127,AIG484bersicht,,AIG,0484,,,bersicht,,,
2128,AIG484a,,AIG,0484,,a,,,,
2129,AIG484c,,AIG,0484,,c,,,,
2130,AIG484Detailb,,AIG,0484,,,Detailb,,,
2131,AIG484Detaild,,AIG,0484,,,Detaild,,,
2132,AIG484Detaile,,AIG,0484,,,Detaile,,,
2133,AIG484Detailf,,AIG,0484,,,Detailf,,,
2134,AIG484bersicht,,AIG,0484,,,bersicht,,,
2135,AIG484Detailh,,AIG,0484,,,Detailh,,,
2136,AIG484g,,AIG,0484,,g,,,,
2137,AIG484Detail2,,AIG,0484,,,Detail2,,,
2138,AIG484Detail3,,AIG,0484,,,Detail3,,,
2139,AIG484Detail1,,AIG,0484,,,Detail1,,,
2140,AIG484Detail2,,AIG,0484,,,Detail2,,,
2141,AIG484Detail3,,AIG,0484,,,Detail3,,,
2142,AIG485bersicht,,AIG,0485,,,bersicht,,,
2143,AIG485a,,AIG,0485,,a,,,,
2144,AIG485b,,AIG,0485,,b,,,,
2145,AIG485c,,AIG,0485,,c,,,,
2146,AIG485d,,AIG,0485,,d,,,,
2147,AIG485e,,AIG,0485,,e,,,,
2148,AIG485f,,AIG,0485,,f,,,,
2149,AIG485g,,AIG,0485,,g,,,,
2150,AIG485h,,AIG,0485,,h,,,,
2151,AIG485bersicht,,AIG,0485,,,bersicht,,,
2152,AIG485Detail1,,AIG,0485,,,Detail1,,,
2153,AIG485Detail2,,AIG,0485,,,Detail2,,,
2154,AIG485Detail1,,AIG,0485,,,Detail1,,,
2155,AIG485Detail2,,AIG,0485,,,Detail2,,,
2156,AIG485Detail3,,AIG,0485,,,Detail3,,,
2157,AIG485Detail3,,AIG,0485,,,Detail3,,,
2158,AIG486bersicht,,AIG,0486,,,bersicht,,,
2159,AIG486bersicht,,AIG,0486,,,bersicht,,,
2160,AIG486a,,AIG,0486,,a,,,,
2161,AIG486b,,AIG,0486,,b,,,,
2162,AIG486c,,AIG,0486,,c,,,,
2163,AIG486d,,AIG,0486,,d,,,,
2164,AIG486e,,AIG,0486,,e,,,,
2165,AIG486f,,AIG,0486,,f,,,,
2166,AIG486g,,AIG,0486,,g,,,,
2167,AIG486h,,AIG,0486,,h,,,,
2168,AIG486Detail2,,AIG,0486,,,Detail2,,,
2169,AIG489bersicht,,AIG,0489,,,bersicht,,,
2170,AIG489a,,AIG,0489,,a,,,,
2171,AIG489b,,AIG,0489,,b,,,,
2172,AIG489c,,AIG,0489,,c,,,,
2173,AIG489d,,AIG,0489,,d,,,,
2174,AIG489e,,AIG,0489,,e,,,,
2175,AIG489f,,AIG,0489,,f,,,,
2176,AIG489bersicht,,AIG,0489,,,bersicht,,,
2177,AIG489g,,AIG,0489,,g,,,,
2178,AIG489h,,AIG,0489,,h,,,,
2179,AIG489Detail2,,AIG,0489,,,Detail2,,,
2180,AIG489Detail1,,AIG,0489,,,Detail1,,,
2181,AIG491bersicht,,AIG,0491,,,bersicht,,,
2182,AIG491a,,AIG,0491,,a,,,,
2183,AIG491b,,AIG,0491,,b,,,,
2184,AIG491c,,AIG,0491,,c,,,,
2185,AIG491d,,AIG,0491,,d,,,,
2186,AIG491e,,AIG,0491,,e,,,,
2187,AIG491bersicht,,AIG,0491,,,bersicht,,,
2188,AIG491f,,AIG,0491,,f,,,,
2189,AIG491g,,AIG,0491,,g,,,,
2190,AIG491h,,AIG,0491,,h,,,,
2191,AIG491Detail3,,AIG,0491,,,Detail3,,,
2192,AIG491Detail1,,AIG,0491,,,Detail1,,,
2193,AIG491Detail2,,AIG,0491,,,Detail2,,,
2194,AIG492bersicht,,AIG,0492,,,bersicht,,,
2195,AIG492a,,AIG,0492,,a,,,,
2196,AIG492b,,AIG,0492,,b,,,,
2197,AIG492c,,AIG,0492,,c,,,,
2198,AIG492d,,AIG,0492,,d,,,,
2199,AIG492e,,AIG,0492,,e,,,,
2200,AIG492f,,AIG,0492,,f,,,,
2201,AIG492bersicht,,AIG,0492,,,bersicht,,,
2202,AIG492g,,AIG,0492,,g,,,,
2203,AIG492h,,AIG,0492,,h,,,,
2204,AIG492Detail2,,AIG,0492,,,Detail2,,,
2205,AIG492Detail3,,AIG,0492,,,Detail3,,,
2206,AIG492Detail2,,AIG,0492,,,Detail2,,,
2207,AIG492Detail3,,AIG,0492,,,Detail3,,,
2208,AIG492Detail1,,AIG,0492,,,Detail1,,,
2209,AIG492Detail4,,AIG,0492,,,Detail4,,,
2210,AIG557a,,AIG,0557,,a,,,,
2211,AIG557b,,AIG,0557,,b,,,,
2212,AIG557c,,AIG,0557,,c,,,,
2213,AIG557d,,AIG,0557,,d,,,,
2214,AIG557e,,AIG,0557,,e,,,,
2215,AIG557f,,AIG,0557,,f,,,,
2216,AIG557g,,AIG,0557,,g,,,,
2217,AIG557bersicht,,AIG,0557,,,bersicht,,,
2218,AIG557h,,AIG,0557,,h,,,,
2219,AIG557Detail3,,AIG,0557,,,Detail3,,,
2220,AIG557Detail2,,AIG,0557,,,Detail2,,,
2221,AIG557Detail3,,AIG,0557,,,Detail3,,,
2222,AIG557Detail1,,AIG,0557,,,Detail1,,,
2223,AIG336Detail1,,AIG,0336,,,Detail1,,,
2224,AIG336Detail2,,AIG,0336,,,Detail2,,,
2225,AIG336Detail1,,AIG,0336,,,Detail1,,,
2226,AIG336Detail2,,AIG,0336,,,Detail2,,,
2227,AIG348a,,AIG,0348,,a,,,,
2228,AIG348Detail,,AIG,0348,,,Detail,,,
2229,AIG348Detail,,AIG,0348,,,Detail,,,
2230,AIG348Detail,,AIG,0348,,,Detail,,,
2231,AIG349Detail1,,AIG,0349,,,Detail1,,,
2232,AIG350Detail1,,AIG,0350,,,Detail1,,,
2233,AIG350Detail2,,AIG,0350,,,Detail2,,,
2234,AIG350Detail2,,AIG,0350,,,Detail2,,,
2235,AIG350Detail2,,AIG,0350,,,Detail2,,,
2236,AIG350Detail1,,AIG,0350,,,Detail1,,,
2237,AIG351Detail1,,AIG,0351,,,Detail1,,,
2238,AIG351Detail2,,AIG,0351,,,Detail2,,,
2239,AIG351Detail1,,AIG,0351,,,Detail1,,,
2240,AIG351Detail1,,AIG,0351,,,Detail1,,,
2241,AIG351Detail2,,AIG,0351,,,Detail2,,,
2242,AIG352Detail1,,AIG,0352,,,Detail1,,,
2243,AIG352Detail2,,AIG,0352,,,Detail2,,,
2244,AIG352Detail3,,AIG,0352,,,Detail3,,,
2245,AIG352Detail1,,AIG,0352,,,Detail1,,,
2246,AIG353Detail1,,AIG,0353,,,Detail1,,,
2247,AIG353Detail2,,AIG,0353,,,Detail2,,,
2248,AIG353Detail1,,AIG,0353,,,Detail1,,,
2249,AIG353Detail1,,AIG,0353,,,Detail1,,,
2250,AIG353Detail2,,AIG,0353,,,Detail2,,,
2251,AIG354Detail1,,AIG,0354,,,Detail1,,,
2252,AIG354Detail2,,AIG,0354,,,Detail2,,,
2253,AIG354Detail1,,AIG,0354,,,Detail1,,,
2254,AIG354Detail1,,AIG,0354,,,Detail1,,,
2255,AIG354Detail2,,AIG,0354,,,Detail2,,,
2256,AIG368Detail1,,AIG,0368,,,Detail1,,,
2257,AIG368Detail2,,AIG,0368,,,Detail2,,,
2258,AIG368Detail2,,AIG,0368,,,Detail2,,,
2259,AIG368Detail1,,AIG,0368,,,Detail1,,,
2260,AIG368Detail2,,AIG,0368,,,Detail2,,,
2261,AIG368Detail1,,AIG,0368,,,Detail1,,,
2262,AIG377Detail1,,AIG,0377,,,Detail1,,,
2263,AIG377Detail2,,AIG,0377,,,Detail2,,,
2264,AIG377Detail2,,AIG,0377,,,Detail2,,,
2265,AIG377Detail1,,AIG,0377,,,Detail1,,,
2266,AIG377Detail2,,AIG,0377,,,Detail2,,,
2267,AIG386d,,AIG,0386,,d,,,,
2268,AIG386Detail2,,AIG,0386,,,Detail2,,,
2269,AIG386Detail1,,AIG,0386,,,Detail1,,,
2270,AIG386Detail3,,AIG,0386,,,Detail3,,,
2271,AIG389Detail1,,AIG,0389,,,Detail1,,,
2272,AIG389Detail2,,AIG,0389,,,Detail2,,,
2273,AIG389Detail1,,AIG,0389,,,Detail1,,,
2274,AIG389Detail2,,AIG,0389,,,Detail2,,,
2275,AIG390Detail1,,AIG,0390,,,Detail1,,,
2276,AIG390Detail1,,AIG,0390,,,Detail1,,,
2277,AIG397Detail1,,AIG,0397,,,Detail1,,,
2278,AIG397Detail2,,AIG,0397,,,Detail2,,,
2279,AIG398Detail1,,AIG,0398,,,Detail1,,,
2280,AIG398Detail2,,AIG,0398,,,Detail2,,,
2281,AIG398Detail1,,AIG,0398,,,Detail1,,,
2282,AIG398Detail2,,AIG,0398,,,Detail2,,,
2283,AIG399bersicht,,AIG,0399,,,bersicht,,,
2284,AIG399Detail1,,AIG,0399,,,Detail1,,,
2285,AIG399Detail2,,AIG,0399,,,Detail2,,,
2286,AIG399Detail1,,AIG,0399,,,Detail1,,,
2287,AIG399Detail1,,AIG,0399,,,Detail1,,,
2288,AIG399Detail2,,AIG,0399,,,Detail2,,,
2289,AIG400Detail1,,AIG,0400,,,Detail1,,,
2290,AIG400Detail1,,AIG,0400,,,Detail1,,,
2291,AIG401bersicht,,AIG,0401,,,bersicht,,,
2292,AIG401Detail1,,AIG,0401,,,Detail1,,,
2293,AIG401Detail2,,AIG,0401,,,Detail2,,,
2294,AIG401Detail1,,AIG,0401,,,Detail1,,,
2295,AIG401Detail1,,AIG,0401,,,Detail1,,,
2296,AIG402Detail4,,AIG,0402,,,Detail4,,,
2297,AIG402Detail1,,AIG,0402,,,Detail1,,,
2298,AIG402Detail4,,AIG,0402,,,Detail4,,,
2299,AIG403Detail3,,AIG,0403,,,Detail3,,,
2300,AIG403Detail2,,AIG,0403,,,Detail2,,,
2301,AIG403Detail3,,AIG,0403,,,Detail3,,,
2302,AIG403Detail1,,AIG,0403,,,Detail1,,,
2303,AIG404Detail1,,AIG,0404,,,Detail1,,,
2304,AIG404Detail2,,AIG,0404,,,Detail2,,,
2305,AIG404Detail2,,AIG,0404,,,Detail2,,,
2306,AIG404Detail1,,AIG,0404,,,Detail1,,,
2307,AIG404Detail2,,AIG,0404,,,Detail2,,,
2308,AIG407Detail1,,AIG,0407,,,Detail1,,,
2309,AIG410Detail1,,AIG,0410,,,Detail1,,,
2310,AIG410f,,AIG,0410,,f,,,,
2311,AIG410Detail1,,AIG,0410,,,Detail1,,,
2312,AIG411Detail2,,AIG,0411,,,Detail2,,,
2313,AIG411Detail2,,AIG,0411,,,Detail2,,,
2314,AIG529Detail1,,AIG,0529,,,Detail1,,,
2315,AIG529Detail2,,AIG,0529,,,Detail2,,,
2316,AIG529Detail1,,AIG,0529,,,Detail1,,,
2317,AIG529Detail2,,AIG,0529,,,Detail2,,,
2318,AIG529Detail1,,AIG,0529,,,Detail1,,,
2319,AIG529Detail2,,AIG,0529,,,Detail2,,,
2320,AIG532Detail1,,AIG,0532,,,Detail1,,,
2321,AIG532Detail2,,AIG,0532,,,Detail2,,,
2322,AIG532Detail1,,AIG,0532,,,Detail1,,,
2323,AIG532Detail1,,AIG,0532,,,Detail1,,,
2324,AIG532Detail2,,AIG,0532,,,Detail2,,,
2325,AIG533Detail1,,AIG,0533,,,Detail1,,,
2326,AIG533Detail2,,AIG,0533,,,Detail2,,,
2327,AIG533Detail2,,AIG,0533,,,Detail2,,,
2328,AIG533Detail2,,AIG,0533,,,Detail2,,,
2329,AIG533Detail1,,AIG,0533,,,Detail1,,,
2330,AIG534Detail1,,AIG,0534,,,Detail1,,,
2331,AIG534Detail1,,AIG,0534,,,Detail1,,,
2332,AIG534Detail1,,AIG,0534,,,Detail1,,,
2333,AIG535Detail1,,AIG,0535,,,Detail1,,,
2334,AIG535Detail1,,AIG,0535,,,Detail1,,,
2335,AIG535Detail1,,AIG,0535,,,Detail1,,,
2336,AIG498bersicht,,AIG,0498,,,bersicht,,,
2337,AIG498bersicht,,AIG,0498,,,bersicht,,,
2338,AIG498Detail1,,AIG,0498,,,Detail1,,,
2339,AIG498Detail1,,AIG,0498,,,Detail1,,,
2340,AIG503bersicht,,AIG,0503,,,bersicht,,,
2341,AIG503bersicht,,AIG,0503,,,bersicht,,,
2342,AIG503Detail1,,AIG,0503,,,Detail1,,,
2343,AIG503Detail2,,AIG,0503,,,Detail2,,,
2344,AIG503Detail3,,AIG,0503,,,Detail3,,,
2345,AIG503Detail3,,AIG,0503,,,Detail3,,,
2346,AIG503Detail2,,AIG,0503,,,Detail2,,,
2347,AIG503Detail1,,AIG,0503,,,Detail1,,,
2348,AIG503Detail3,,AIG,0503,,,Detail3,,,
2349,AIG504bersicht,,AIG,0504,,,bersicht,,,
2350,AIG504a,,AIG,0504,,a,,,,
2351,AIG504b,,AIG,0504,,b,,,,
2352,AIG504c,,AIG,0504,,c,,,,
2353,AIG504d,,AIG,0504,,d,,,,
2354,AIG504Detail1,,AIG,0504,,,Detail1,,,
2355,AIG504Detail2,,AIG,0504,,,Detail2,,,
2356,AIG504Detail3,,AIG,0504,,,Detail3,,,
2357,AIG504e,,AIG,0504,,e,,,,
2358,AIG504f,,AIG,0504,,f,,,,
2359,AIG504g,,AIG,0504,,g,,,,
2360,AIG504bersicht,,AIG,0504,,,bersicht,,,
2361,AIG504h,,AIG,0504,,h,,,,
2362,AIG504Detail2,,AIG,0504,,,Detail2,,,
2363,AIG504Detail1,,AIG,0504,,,Detail1,,,
2364,AIG504Detail3,,AIG,0504,,,Detail3,,,
2365,AIG506bersicht,,AIG,0506,,,bersicht,,,
2366,AIG506a,,AIG,0506,,a,,,,
2367,AIG506b,,AIG,0506,,b,,,,
2368,AIG506c,,AIG,0506,,c,,,,
2369,AIG506d,,AIG,0506,,d,,,,
2370,AIG506Detail1,,AIG,0506,,,Detail1,,,
2371,AIG506Detail2,,AIG,0506,,,Detail2,,,
2372,AIG506Detail3,,AIG,0506,,,Detail3,,,
2373,AIG506e,,AIG,0506,,e,,,,
2374,AIG506f,,AIG,0506,,f,,,,
2375,AIG506g,,AIG,0506,,g,,,,
2376,AIG506bersicht,,AIG,0506,,,bersicht,,,
2377,AIG506h,,AIG,0506,,h,,,,
2378,AIG506Detail2,,AIG,0506,,,Detail2,,,
2379,AIG506Detail3,,AIG,0506,,,Detail3,,,
2380,AIG506Detail2,,AIG,0506,,,Detail2,,,
2381,AIG506Detail1,,AIG,0506,,,Detail1,,,
2382,AIG506Detail3,,AIG,0506,,,Detail3,,,
2383,AIG509bersicht,,AIG,0509,,,bersicht,,,
2384,AIG509a,,AIG,0509,,a,,,,
2385,AIG509b,,AIG,0509,,b,,,,
2386,AIG509c,,AIG,0509,,c,,,,
2387,AIG509d,,AIG,0509,,d,,,,
2388,AIG509Detail1,,AIG,0509,,,Detail1,,,
2389,AIG509Detail2,,AIG,0509,,,Detail2,,,
2390,AIG509Detail3,,AIG,0509,,,Detail3,,,
2391,AIG509Detail4,,AIG,0509,,,Detail4,,,
2392,AIG509e,,AIG,0509,,e,,,,
2393,AIG509f,,AIG,0509,,f,,,,
2394,AIG509g,,AIG,0509,,g,,,,
2395,AIG509h,,AIG,0509,,h,,,,
2396,AIG509bersicht,,AIG,0509,,,bersicht,,,
2397,AIG509Detail2,,AIG,0509,,,Detail2,,,
2398,AIG509Detail3,,AIG,0509,,,Detail3,,,
2399,AIG509Detail2,,AIG,0509,,,Detail2,,,
2400,AIG509Detail3,,AIG,0509,,,Detail3,,,
2401,AIG509Detail1,,AIG,0509,,,Detail1,,,
2402,AIG509Detail4,,AIG,0509,,,Detail4,,,
2403,AIG510bersicht,,AIG,0510,,,bersicht,,,
2404,AIG510a,,AIG,0510,,a,,,,
2405,AIG510b,,AIG,0510,,b,,,,
2406,AIG510c,,AIG,0510,,c,,,,
2407,AIG510d,,AIG,0510,,d,,,,
2408,AIG510Detail1,,AIG,0510,,,Detail1,,,
2409,AIG510Detail2,,AIG,0510,,,Detail2,,,
2410,AIG510Detail3,,AIG,0510,,,Detail3,,,
2411,AIG510e,,AIG,0510,,e,,,,
2412,AIG510f,,AIG,0510,,f,,,,
2413,AIG510g,,AIG,0510,,g,,,,
2414,AIG510bersicht,,AIG,0510,,,bersicht,,,
2415,AIG510h,,AIG,0510,,h,,,,
2416,AIG510Detail2,,AIG,0510,,,Detail2,,,
2417,AIG510Detail3,,AIG,0510,,,Detail3,,,
