IS EQUAL,,Disk,Database,ID,part id,Original Filename,PREFIX.1,PREFIX.2,FILENAME,UNIX TIMESTAMP,SUFFIX.1,SUFFIX.2,MIMETYPE,TIMESTAMP
TRUE,fuploadtxbolonlinePartII,53541820AIG354c133516551010.23.JPG,53541820AIG354c133516551010.23.JPG,1194,535,fuploadtxbolonlinePartII53541820AIG354c133516551010.23.JPG,fuploadtxbolonline,PartII53541820,AIG354c,1335165510,10,23,JPG,23/04/2012  07:18:30
TRUE,fuploadtxbolonlinePartII,53541830AIG354d133516551019.JPG,53541830AIG354d133516551019.JPG,1195,535,fuploadtxbolonlinePartII53541830AIG354d133516551019.JPG,fuploadtxbolonline,PartII53541830,AIG354d,1335165510,19,,JPG,23/04/2012  07:18:30
TRUE,fuploadtxbolonlinePartII,53541840AIG354e133516551027.76.JPG,53541840AIG354e133516551027.76.JPG,1196,535,fuploadtxbolonlinePartII53541840AIG354e133516551027.76.JPG,fuploadtxbolonline,PartII53541840,AIG354e,1335165510,27,76,JPG,23/04/2012  07:18:30
TRUE,fuploadtxbolonlinePartII,53541830AIG354bersicht133516557843.08.JPG,53541830AIG354bersicht133516557843.08.JPG,1200,535,fuploadtxbolonlinePartII53541830AIG354bersicht133516557843.08.JPG,fuploadtxbolonline,PartII53541830,AIG354bersicht,1335165578,43,8,JPG,23/04/2012  07:19:38
TRUE,fuploadtxbolonlinePartII,53541800AIG354f133516557815.55.JPG,53541800AIG354f133516557815.55.JPG,1197,535,fuploadtxbolonlinePartII53541800AIG354f133516557815.55.JPG,fuploadtxbolonline,PartII53541800,AIG354f,1335165578,15,55,JPG,23/04/2012  07:19:38
TRUE,fuploadtxbolonlinePartII,53541810AIG354g133516557824.6.JPG,53541810AIG354g133516557824.6.JPG,1198,535,fuploadtxbolonlinePartII53541810AIG354g133516557824.6.JPG,fuploadtxbolonline,PartII53541810,AIG354g,1335165578,24,6,JPG,23/04/2012  07:19:38
TRUE,fuploadtxbolonlinePartII,53541820AIG354h133516557834.41.JPG,53541820AIG354h133516557834.41.JPG,1199,535,fuploadtxbolonlinePartII53541820AIG354h133516557834.41.JPG,fuploadtxbolonline,PartII53541820,AIG354h,1335165578,34,41,JPG,23/04/2012  07:19:38
TRUE,fuploadtxbolonlinePartIII,1349701GZGHST01062D07133517276693.21.JPG,1349701GZGHST01062D07133517276693.21.JPG,173,134,fuploadtxbolonlinePartIII1349701GZGHST01062D07133517276693.21.JPG,fuploadtxbolonline,PartIII1349701,GZGHST01062D07,1335172766,93,21,JPG,23/04/2012  09:19:26
TRUE,fuploadtxbolonlinePartII,604100AIG356USmitUK91133524172902.99.jpg,604100AIG356USmitUK91133524172902.99.jpg,1201,60,fuploadtxbolonlinePartII604100AIG356USmitUK91133524172902.99.jpg,fuploadtxbolonline,PartII604100,AIG356USmitUK91,1335241729,2,99,jpg,24/04/2012  04:28:49
TRUE,fuploadtxbolonlineKerndaten,4190AIG358bersicht133524249886.91.JPG,4190AIG358bersicht133524249886.91.JPG,579,419,fuploadtxbolonlineKerndaten4190AIG358bersicht133524249886.91.JPG,fuploadtxbolonline,Kerndaten4190,AIG358bersicht,1335242498,86,91,JPG,24/04/2012  04:41:38
TRUE,fuploadtxbolonlinePartII,53641910AIG358bersicht133524307827.77.JPG,53641910AIG358bersicht133524307827.77.JPG,1203,536,fuploadtxbolonlinePartII53641910AIG358bersicht133524307827.77.JPG,fuploadtxbolonline,PartII53641910,AIG358bersicht,1335243078,27,77,JPG,24/04/2012  04:51:18
TRUE,fuploadtxbolonlinePartII,53641900AIG358Detail1133524307814.04.JPG,53641900AIG358Detail1133524307814.04.JPG,1202,536,fuploadtxbolonlinePartII53641900AIG358Detail1133524307814.04.JPG,fuploadtxbolonline,PartII53641900,AIG358Detail1,1335243078,14,4,JPG,24/04/2012  04:51:18
TRUE,fuploadtxbolonlineKerndaten,4200AIG359bersicht133524392245.27.JPG,4200AIG359bersicht133524392245.27.JPG,580,420,fuploadtxbolonlineKerndaten4200AIG359bersicht133524392245.27.JPG,fuploadtxbolonline,Kerndaten4200,AIG359bersicht,1335243922,45,27,JPG,24/04/2012  05:05:22
TRUE,fuploadtxbolonlinePartII,53742000AIG359bersicht133524420326.24.JPG,53742000AIG359bersicht133524420326.24.JPG,1204,537,fuploadtxbolonlinePartII53742000AIG359bersicht133524420326.24.JPG,fuploadtxbolonline,PartII53742000,AIG359bersicht,1335244203,26,24,JPG,24/04/2012  05:10:03
TRUE,fuploadtxbolonlineKerndaten,4210AIG368bersicht133524592194.38.JPG,4210AIG368bersicht133524592194.38.JPG,581,421,fuploadtxbolonlineKerndaten4210AIG368bersicht133524592194.38.JPG,fuploadtxbolonline,Kerndaten4210,AIG368bersicht,1335245921,94,38,JPG,24/04/2012  05:38:41
TRUE,fuploadtxbolonlinePartII,53842100AIG368a133524596890.4.JPG,53842100AIG368a133524596890.4.JPG,1205,538,fuploadtxbolonlinePartII53842100AIG368a133524596890.4.JPG,fuploadtxbolonline,PartII53842100,AIG368a,1335245968,90,4,JPG,24/04/2012  05:39:28
TRUE,fuploadtxbolonlinePartII,53842110AIG368b133524596901.99.JPG,53842110AIG368b133524596901.99.JPG,1206,538,fuploadtxbolonlinePartII53842110AIG368b133524596901.99.JPG,fuploadtxbolonline,PartII53842110,AIG368b,1335245969,1,99,JPG,24/04/2012  05:39:29
TRUE,fuploadtxbolonlinePartII,53842120AIG368c133524596933.25.JPG,53842120AIG368c133524596933.25.JPG,1207,538,fuploadtxbolonlinePartII53842120AIG368c133524596933.25.JPG,fuploadtxbolonline,PartII53842120,AIG368c,1335245969,33,25,JPG,24/04/2012  05:39:29
TRUE,fuploadtxbolonlinePartII,53842130AIG368d133524596949.97.JPG,53842130AIG368d133524596949.97.JPG,1208,538,fuploadtxbolonlinePartII53842130AIG368d133524596949.97.JPG,fuploadtxbolonline,PartII53842130,AIG368d,1335245969,49,97,JPG,24/04/2012  05:39:29
TRUE,fuploadtxbolonlinePartII,53842140AIG368e133524596973.41.JPG,53842140AIG368e133524596973.41.JPG,1209,538,fuploadtxbolonlinePartII53842140AIG368e133524596973.41.JPG,fuploadtxbolonline,PartII53842140,AIG368e,1335245969,73,41,JPG,24/04/2012  05:39:29
TRUE,fuploadtxbolonlinePartII,53842140AIG368bersicht133524609056.37.JPG,53842140AIG368bersicht133524609056.37.JPG,1213,538,fuploadtxbolonlinePartII53842140AIG368bersicht133524609056.37.JPG,fuploadtxbolonline,PartII53842140,AIG368bersicht,1335246090,56,37,JPG,24/04/2012  05:41:30
TRUE,fuploadtxbolonlinePartII,53842100AIG368f133524609015.38.JPG,53842100AIG368f133524609015.38.JPG,1210,538,fuploadtxbolonlinePartII53842100AIG368f133524609015.38.JPG,fuploadtxbolonline,PartII53842100,AIG368f,1335246090,15,38,JPG,24/04/2012  05:41:30
TRUE,fuploadtxbolonlinePartII,53842110AIG368g133524609026.63.JPG,53842110AIG368g133524609026.63.JPG,1211,538,fuploadtxbolonlinePartII53842110AIG368g133524609026.63.JPG,fuploadtxbolonline,PartII53842110,AIG368g,1335246090,26,63,JPG,24/04/2012  05:41:30
TRUE,fuploadtxbolonlinePartII,53842120AIG368h133524609038.53.JPG,53842120AIG368h133524609038.53.JPG,1212,538,fuploadtxbolonlinePartII53842120AIG368h133524609038.53.JPG,fuploadtxbolonline,PartII53842120,AIG368h,1335246090,38,53,JPG,24/04/2012  05:41:30
TRUE,fuploadtxbolonlineKerndaten,4220AIG377bersicht133524699679.89.JPG,4220AIG377bersicht133524699679.89.JPG,582,422,fuploadtxbolonlineKerndaten4220AIG377bersicht133524699679.89.JPG,fuploadtxbolonline,Kerndaten4220,AIG377bersicht,1335246996,79,89,JPG,24/04/2012  05:56:36
TRUE,fuploadtxbolonlinePartII,53942200AIG377a133524741871.64.JPG,53942200AIG377a133524741871.64.JPG,1214,539,fuploadtxbolonlinePartII53942200AIG377a133524741871.64.JPG,fuploadtxbolonline,PartII53942200,AIG377a,1335247418,71,64,JPG,24/04/2012  06:03:38
TRUE,fuploadtxbolonlinePartII,53942210AIG377c133524741890.32.JPG,53942210AIG377c133524741890.32.JPG,1215,539,fuploadtxbolonlinePartII53942210AIG377c133524741890.32.JPG,fuploadtxbolonline,PartII53942210,AIG377c,1335247418,90,32,JPG,24/04/2012  06:03:38
TRUE,fuploadtxbolonlinePartII,53942220AIG377e133524741925.89.JPG,53942220AIG377e133524741925.89.JPG,1216,539,fuploadtxbolonlinePartII53942220AIG377e133524741925.89.JPG,fuploadtxbolonline,PartII53942220,AIG377e,1335247419,25,89,JPG,24/04/2012  06:03:39
TRUE,fuploadtxbolonlinePartII,53942230AIG377f133524741964.61.JPG,53942230AIG377f133524741964.61.JPG,1217,539,fuploadtxbolonlinePartII53942230AIG377f133524741964.61.JPG,fuploadtxbolonline,PartII53942230,AIG377f,1335247419,64,61,JPG,24/04/2012  06:03:39
TRUE,fuploadtxbolonlinePartII,53942240AIG377g133524741990.68.JPG,53942240AIG377g133524741990.68.JPG,1218,539,fuploadtxbolonlinePartII53942240AIG377g133524741990.68.JPG,fuploadtxbolonline,PartII53942240,AIG377g,1335247419,90,68,JPG,24/04/2012  06:03:39
TRUE,fuploadtxbolonlinePartII,53942200AIG377d133524752580.75.JPG,53942200AIG377d133524752580.75.JPG,1219,539,fuploadtxbolonlinePartII53942200AIG377d133524752580.75.JPG,fuploadtxbolonline,PartII53942200,AIG377d,1335247525,80,75,JPG,24/04/2012  06:05:25
TRUE,fuploadtxbolonlinePartII,53942210AIG377h133524752592.47.JPG,53942210AIG377h133524752592.47.JPG,1220,539,fuploadtxbolonlinePartII53942210AIG377h133524752592.47.JPG,fuploadtxbolonline,PartII53942210,AIG377h,1335247525,92,47,JPG,24/04/2012  06:05:25
TRUE,fuploadtxbolonlinePartII,53942220AIG377bersicht133524752603.08.JPG,53942220AIG377bersicht133524752603.08.JPG,1221,539,fuploadtxbolonlinePartII53942220AIG377bersicht133524752603.08.JPG,fuploadtxbolonline,PartII53942220,AIG377bersicht,1335247526,3,8,JPG,24/04/2012  06:05:26
TRUE,fuploadtxbolonlineKerndaten,4230AIG378bersicht133524855961.38.JPG,4230AIG378bersicht133524855961.38.JPG,583,423,fuploadtxbolonlineKerndaten4230AIG378bersicht133524855961.38.JPG,fuploadtxbolonline,Kerndaten4230,AIG378bersicht,1335248559,61,38,JPG,24/04/2012  06:22:39
TRUE,fuploadtxbolonlinePartII,54042300AIG378a133524861288.1.JPG,54042300AIG378a133524861288.1.JPG,1222,540,fuploadtxbolonlinePartII54042300AIG378a133524861288.1.JPG,fuploadtxbolonline,PartII54042300,AIG378a,1335248612,88,1,JPG,24/04/2012  06:23:32
TRUE,fuploadtxbolonlinePartII,54042310AIG378b133524861298.71.JPG,54042310AIG378b133524861298.71.JPG,1223,540,fuploadtxbolonlinePartII54042310AIG378b133524861298.71.JPG,fuploadtxbolonline,PartII54042310,AIG378b,1335248612,98,71,JPG,24/04/2012  06:23:32
TRUE,fuploadtxbolonlinePartII,54042320AIG378c133524861308.06.JPG,54042320AIG378c133524861308.06.JPG,1224,540,fuploadtxbolonlinePartII54042320AIG378c133524861308.06.JPG,fuploadtxbolonline,PartII54042320,AIG378c,1335248613,8,6,JPG,24/04/2012  06:23:33
TRUE,fuploadtxbolonlinePartII,54042330AIG378d133524861317.75.JPG,54042330AIG378d133524861317.75.JPG,1225,540,fuploadtxbolonlinePartII54042330AIG378d133524861317.75.JPG,fuploadtxbolonline,PartII54042330,AIG378d,1335248613,17,75,JPG,24/04/2012  06:23:33
TRUE,fuploadtxbolonlinePartII,54042340AIG378e133524861333.54.JPG,54042340AIG378e133524861333.54.JPG,1226,540,fuploadtxbolonlinePartII54042340AIG378e133524861333.54.JPG,fuploadtxbolonline,PartII54042340,AIG378e,1335248613,33,54,JPG,24/04/2012  06:23:33
TRUE,fuploadtxbolonlinePartII,54042330AIG378bersicht133524874556.71.JPG,54042330AIG378bersicht133524874556.71.JPG,1230,540,fuploadtxbolonlinePartII54042330AIG378bersicht133524874556.71.JPG,fuploadtxbolonline,PartII54042330,AIG378bersicht,1335248745,56,71,JPG,24/04/2012  06:25:45
TRUE,fuploadtxbolonlinePartII,54042300AIG378f133524874514.09.JPG,54042300AIG378f133524874514.09.JPG,1227,540,fuploadtxbolonlinePartII54042300AIG378f133524874514.09.JPG,fuploadtxbolonline,PartII54042300,AIG378f,1335248745,14,9,JPG,24/04/2012  06:25:45
TRUE,fuploadtxbolonlinePartII,54042310AIG378g133524874526.43.JPG,54042310AIG378g133524874526.43.JPG,1228,540,fuploadtxbolonlinePartII54042310AIG378g133524874526.43.JPG,fuploadtxbolonline,PartII54042310,AIG378g,1335248745,26,43,JPG,24/04/2012  06:25:45
TRUE,fuploadtxbolonlinePartII,54042320AIG378h133524874539.43.JPG,54042320AIG378h133524874539.43.JPG,1229,540,fuploadtxbolonlinePartII54042320AIG378h133524874539.43.JPG,fuploadtxbolonline,PartII54042320,AIG378h,1335248745,39,43,JPG,24/04/2012  06:25:45
TRUE,fuploadtxbolonlineKerndaten,4240AIG386bersicht133524936260.4.JPG,4240AIG386bersicht133524936260.4.JPG,584,424,fuploadtxbolonlineKerndaten4240AIG386bersicht133524936260.4.JPG,fuploadtxbolonline,Kerndaten4240,AIG386bersicht,1335249362,60,4,JPG,24/04/2012  06:36:02
TRUE,fuploadtxbolonlinePartII,54142400AIG386a133524999273.92.JPG,54142400AIG386a133524999273.92.JPG,1231,541,fuploadtxbolonlinePartII54142400AIG386a133524999273.92.JPG,fuploadtxbolonline,PartII54142400,AIG386a,1335249992,73,92,JPG,24/04/2012  06:46:32
TRUE,fuploadtxbolonlinePartII,54142410AIG386b133524999316.02.JPG,54142410AIG386b133524999316.02.JPG,1232,541,fuploadtxbolonlinePartII54142410AIG386b133524999316.02.JPG,fuploadtxbolonline,PartII54142410,AIG386b,1335249993,16,2,JPG,24/04/2012  06:46:33
TRUE,fuploadtxbolonlinePartII,54142420AIG386c133524999330.62.JPG,54142420AIG386c133524999330.62.JPG,1233,541,fuploadtxbolonlinePartII54142420AIG386c133524999330.62.JPG,fuploadtxbolonline,PartII54142420,AIG386c,1335249993,30,62,JPG,24/04/2012  06:46:33
TRUE,fuploadtxbolonlinePartII,54142430AIG386d133524999344.97.JPG,54142430AIG386d133524999344.97.JPG,1234,541,fuploadtxbolonlinePartII54142430AIG386d133524999344.97.JPG,fuploadtxbolonline,PartII54142430,AIG386d,1335249993,44,97,JPG,24/04/2012  06:46:33
TRUE,fuploadtxbolonlinePartII,54142440AIG386e133524999362.25.JPG,54142440AIG386e133524999362.25.JPG,1235,541,fuploadtxbolonlinePartII54142440AIG386e133524999362.25.JPG,fuploadtxbolonline,PartII54142440,AIG386e,1335249993,62,25,JPG,24/04/2012  06:46:33
TRUE,fuploadtxbolonlinePartII,54142430AIG386bersicht133525019273.96.JPG,54142430AIG386bersicht133525019273.96.JPG,1239,541,fuploadtxbolonlinePartII54142430AIG386bersicht133525019273.96.JPG,fuploadtxbolonline,PartII54142430,AIG386bersicht,1335250192,73,96,JPG,24/04/2012  06:49:52
TRUE,fuploadtxbolonlinePartII,54142400AIG386f133525019204.86.JPG,54142400AIG386f133525019204.86.JPG,1236,541,fuploadtxbolonlinePartII54142400AIG386f133525019204.86.JPG,fuploadtxbolonline,PartII54142400,AIG386f,1335250192,4,86,JPG,24/04/2012  06:49:52
TRUE,fuploadtxbolonlinePartII,54142410AIG386g133525019214.49.JPG,54142410AIG386g133525019214.49.JPG,1237,541,fuploadtxbolonlinePartII54142410AIG386g133525019214.49.JPG,fuploadtxbolonline,PartII54142410,AIG386g,1335250192,14,49,JPG,24/04/2012  06:49:52
TRUE,fuploadtxbolonlinePartII,54142420AIG386h133525019227.94.JPG,54142420AIG386h133525019227.94.JPG,1238,541,fuploadtxbolonlinePartII54142420AIG386h133525019227.94.JPG,fuploadtxbolonline,PartII54142420,AIG386h,1335250192,27,94,JPG,24/04/2012  06:49:52
TRUE,fuploadtxbolonlineKerndaten,4250AIG389bersicht133525239996.77.JPG,4250AIG389bersicht133525239996.77.JPG,585,425,fuploadtxbolonlineKerndaten4250AIG389bersicht133525239996.77.JPG,fuploadtxbolonline,Kerndaten4250,AIG389bersicht,1335252399,96,77,JPG,24/04/2012  07:26:39
TRUE,fuploadtxbolonlinePartII,54242500AIG389a133525251053.39.JPG,54242500AIG389a133525251053.39.JPG,1240,542,fuploadtxbolonlinePartII54242500AIG389a133525251053.39.JPG,fuploadtxbolonline,PartII54242500,AIG389a,1335252510,53,39,JPG,24/04/2012  07:28:30
TRUE,fuploadtxbolonlinePartII,54242510AIG389b133525251064.34.JPG,54242510AIG389b133525251064.34.JPG,1241,542,fuploadtxbolonlinePartII54242510AIG389b133525251064.34.JPG,fuploadtxbolonline,PartII54242510,AIG389b,1335252510,64,34,JPG,24/04/2012  07:28:30
TRUE,fuploadtxbolonlinePartII,54242520AIG389c133525251077.73.JPG,54242520AIG389c133525251077.73.JPG,1242,542,fuploadtxbolonlinePartII54242520AIG389c133525251077.73.JPG,fuploadtxbolonline,PartII54242520,AIG389c,1335252510,77,73,JPG,24/04/2012  07:28:30
TRUE,fuploadtxbolonlinePartII,54242530AIG389d133525251086.86.JPG,54242530AIG389d133525251086.86.JPG,1243,542,fuploadtxbolonlinePartII54242530AIG389d133525251086.86.JPG,fuploadtxbolonline,PartII54242530,AIG389d,1335252510,86,86,JPG,24/04/2012  07:28:30
TRUE,fuploadtxbolonlinePartII,54242540AIG389e133525251096.98.JPG,54242540AIG389e133525251096.98.JPG,1244,542,fuploadtxbolonlinePartII54242540AIG389e133525251096.98.JPG,fuploadtxbolonline,PartII54242540,AIG389e,1335252510,96,98,JPG,24/04/2012  07:28:30
TRUE,fuploadtxbolonlinePartII,54242500AIG389f133525255459.53.JPG,54242500AIG389f133525255459.53.JPG,1245,542,fuploadtxbolonlinePartII54242500AIG389f133525255459.53.JPG,fuploadtxbolonline,PartII54242500,AIG389f,1335252554,59,53,JPG,24/04/2012  07:29:14
TRUE,fuploadtxbolonlinePartII,54242510AIG389g133525255477.58.JPG,54242510AIG389g133525255477.58.JPG,1246,542,fuploadtxbolonlinePartII54242510AIG389g133525255477.58.JPG,fuploadtxbolonline,PartII54242510,AIG389g,1335252554,77,58,JPG,24/04/2012  07:29:14
TRUE,fuploadtxbolonlinePartII,54242530AIG389bersicht133525255553.46.JPG,54242530AIG389bersicht133525255553.46.JPG,1248,542,fuploadtxbolonlinePartII54242530AIG389bersicht133525255553.46.JPG,fuploadtxbolonline,PartII54242530,AIG389bersicht,1335252555,53,46,JPG,24/04/2012  07:29:15
TRUE,fuploadtxbolonlinePartII,54242520AIG389h133525255537.89.JPG,54242520AIG389h133525255537.89.JPG,1247,542,fuploadtxbolonlinePartII54242520AIG389h133525255537.89.JPG,fuploadtxbolonline,PartII54242520,AIG389h,1335252555,37,89,JPG,24/04/2012  07:29:15
TRUE,fuploadtxbolonlineKerndaten,4260AIG390bersicht133542416036.68.JPG,4260AIG390bersicht133542416036.68.JPG,586,426,fuploadtxbolonlineKerndaten4260AIG390bersicht133542416036.68.JPG,fuploadtxbolonline,Kerndaten4260,AIG390bersicht,1335424160,36,68,JPG,26/04/2012  07:09:20
TRUE,fuploadtxbolonlinePartII,54342610AIG390a133542420303.75.JPG,54342610AIG390a133542420303.75.JPG,1250,543,fuploadtxbolonlinePartII54342610AIG390a133542420303.75.JPG,fuploadtxbolonline,PartII54342610,AIG390a,1335424203,3,75,JPG,26/04/2012  07:10:03
TRUE,fuploadtxbolonlinePartII,54342620AIG390b133542420327.61.JPG,54342620AIG390b133542420327.61.JPG,1251,543,fuploadtxbolonlinePartII54342620AIG390b133542420327.61.JPG,fuploadtxbolonline,PartII54342620,AIG390b,1335424203,27,61,JPG,26/04/2012  07:10:03
TRUE,fuploadtxbolonlinePartII,54342630AIG390c133542420348.5.JPG,54342630AIG390c133542420348.5.JPG,1252,543,fuploadtxbolonlinePartII54342630AIG390c133542420348.5.JPG,fuploadtxbolonline,PartII54342630,AIG390c,1335424203,48,5,JPG,26/04/2012  07:10:03
TRUE,fuploadtxbolonlinePartII,54342640AIG390d133542420360.42.JPG,54342640AIG390d133542420360.42.JPG,1253,543,fuploadtxbolonlinePartII54342640AIG390d133542420360.42.JPG,fuploadtxbolonline,PartII54342640,AIG390d,1335424203,60,42,JPG,26/04/2012  07:10:03
TRUE,fuploadtxbolonlinePartII,54342640AIG390bersicht133542426090.94.JPG,54342640AIG390bersicht133542426090.94.JPG,1258,543,fuploadtxbolonlinePartII54342640AIG390bersicht133542426090.94.JPG,fuploadtxbolonline,PartII54342640,AIG390bersicht,1335424260,90,94,JPG,26/04/2012  07:11:00
TRUE,fuploadtxbolonlinePartII,54342600AIG390e133542426030.55.JPG,54342600AIG390e133542426030.55.JPG,1254,543,fuploadtxbolonlinePartII54342600AIG390e133542426030.55.JPG,fuploadtxbolonline,PartII54342600,AIG390e,1335424260,30,55,JPG,26/04/2012  07:11:00
TRUE,fuploadtxbolonlinePartII,54342610AIG390f133542426042.02.JPG,54342610AIG390f133542426042.02.JPG,1255,543,fuploadtxbolonlinePartII54342610AIG390f133542426042.02.JPG,fuploadtxbolonline,PartII54342610,AIG390f,1335424260,42,2,JPG,26/04/2012  07:11:00
TRUE,fuploadtxbolonlinePartII,54342620AIG390g133542426051.51.JPG,54342620AIG390g133542426051.51.JPG,1256,543,fuploadtxbolonlinePartII54342620AIG390g133542426051.51.JPG,fuploadtxbolonline,PartII54342620,AIG390g,1335424260,51,51,JPG,26/04/2012  07:11:00
TRUE,fuploadtxbolonlinePartII,54342630AIG390h133542426062.11.JPG,54342630AIG390h133542426062.11.JPG,1257,543,fuploadtxbolonlinePartII54342630AIG390h133542426062.11.JPG,fuploadtxbolonline,PartII54342630,AIG390h,1335424260,62,11,JPG,26/04/2012  07:11:00
TRUE,fuploadtxbolonlineKerndaten,4270AIG397bersicht133542504913.16.JPG,4270AIG397bersicht133542504913.16.JPG,587,427,fuploadtxbolonlineKerndaten4270AIG397bersicht133542504913.16.JPG,fuploadtxbolonline,Kerndaten4270,AIG397bersicht,1335425049,13,16,JPG,26/04/2012  07:24:09
TRUE,fuploadtxbolonlinePartII,54442700AIG397a133542509070.32.JPG,54442700AIG397a133542509070.32.JPG,1259,544,fuploadtxbolonlinePartII54442700AIG397a133542509070.32.JPG,fuploadtxbolonline,PartII54442700,AIG397a,1335425090,70,32,JPG,26/04/2012  07:24:50
TRUE,fuploadtxbolonlinePartII,54442710AIG397b133542509083.31.JPG,54442710AIG397b133542509083.31.JPG,1260,544,fuploadtxbolonlinePartII54442710AIG397b133542509083.31.JPG,fuploadtxbolonline,PartII54442710,AIG397b,1335425090,83,31,JPG,26/04/2012  07:24:50
TRUE,fuploadtxbolonlinePartII,54442720AIG397c133542509103.23.JPG,54442720AIG397c133542509103.23.JPG,1261,544,fuploadtxbolonlinePartII54442720AIG397c133542509103.23.JPG,fuploadtxbolonline,PartII54442720,AIG397c,1335425091,3,23,JPG,26/04/2012  07:24:51
TRUE,fuploadtxbolonlinePartII,54442730AIG397d133542509126.8.JPG,54442730AIG397d133542509126.8.JPG,1262,544,fuploadtxbolonlinePartII54442730AIG397d133542509126.8.JPG,fuploadtxbolonline,PartII54442730,AIG397d,1335425091,26,8,JPG,26/04/2012  07:24:51
TRUE,fuploadtxbolonlinePartII,54442740AIG397e133542509148.27.JPG,54442740AIG397e133542509148.27.JPG,1263,544,fuploadtxbolonlinePartII54442740AIG397e133542509148.27.JPG,fuploadtxbolonline,PartII54442740,AIG397e,1335425091,48,27,JPG,26/04/2012  07:24:51
TRUE,fuploadtxbolonlinePartII,54442700AIG397f133542520178.79.JPG,54442700AIG397f133542520178.79.JPG,1264,544,fuploadtxbolonlinePartII54442700AIG397f133542520178.79.JPG,fuploadtxbolonline,PartII54442700,AIG397f,1335425201,78,79,JPG,26/04/2012  07:26:41
TRUE,fuploadtxbolonlinePartII,54442710AIG397g133542520197.23.JPG,54442710AIG397g133542520197.23.JPG,1265,544,fuploadtxbolonlinePartII54442710AIG397g133542520197.23.JPG,fuploadtxbolonline,PartII54442710,AIG397g,1335425201,97,23,JPG,26/04/2012  07:26:41
TRUE,fuploadtxbolonlinePartII,54442730AIG397bersicht133542520276.69.JPG,54442730AIG397bersicht133542520276.69.JPG,1267,544,fuploadtxbolonlinePartII54442730AIG397bersicht133542520276.69.JPG,fuploadtxbolonline,PartII54442730,AIG397bersicht,1335425202,76,69,JPG,26/04/2012  07:26:42
TRUE,fuploadtxbolonlinePartII,54442720AIG397h133542520229.67.JPG,54442720AIG397h133542520229.67.JPG,1266,544,fuploadtxbolonlinePartII54442720AIG397h133542520229.67.JPG,fuploadtxbolonline,PartII54442720,AIG397h,1335425202,29,67,JPG,26/04/2012  07:26:42
TRUE,fuploadtxbolonlineKerndaten,4280AIG398bersicht133767269162.3.JPG,4280AIG398bersicht133767269162.3.JPG,588,428,fuploadtxbolonlineKerndaten4280AIG398bersicht133767269162.3.JPG,fuploadtxbolonline,Kerndaten4280,AIG398bersicht,1337672691,62,3,JPG,22/05/2012  07:44:51
TRUE,fuploadtxbolonlinePartII,54542800AIG398a133767301031.88.JPG,54542800AIG398a133767301031.88.JPG,1268,545,fuploadtxbolonlinePartII54542800AIG398a133767301031.88.JPG,fuploadtxbolonline,PartII54542800,AIG398a,1337673010,31,88,JPG,22/05/2012  07:50:10
TRUE,fuploadtxbolonlinePartII,54542810AIG398b133767301044.46.JPG,54542810AIG398b133767301044.46.JPG,1269,545,fuploadtxbolonlinePartII54542810AIG398b133767301044.46.JPG,fuploadtxbolonline,PartII54542810,AIG398b,1337673010,44,46,JPG,22/05/2012  07:50:10
TRUE,fuploadtxbolonlinePartII,54542820AIG398c133767301054.76.JPG,54542820AIG398c133767301054.76.JPG,1270,545,fuploadtxbolonlinePartII54542820AIG398c133767301054.76.JPG,fuploadtxbolonline,PartII54542820,AIG398c,1337673010,54,76,JPG,22/05/2012  07:50:10
TRUE,fuploadtxbolonlinePartII,54542830AIG398d133767301095.4.JPG,54542830AIG398d133767301095.4.JPG,1271,545,fuploadtxbolonlinePartII54542830AIG398d133767301095.4.JPG,fuploadtxbolonline,PartII54542830,AIG398d,1337673010,95,4,JPG,22/05/2012  07:50:10
TRUE,fuploadtxbolonlinePartII,54542840AIG398e133767301132.63.JPG,54542840AIG398e133767301132.63.JPG,1272,545,fuploadtxbolonlinePartII54542840AIG398e133767301132.63.JPG,fuploadtxbolonline,PartII54542840,AIG398e,1337673011,32,63,JPG,22/05/2012  07:50:11
TRUE,fuploadtxbolonlinePartII,54542830AIG398bersicht133767308777.68.JPG,54542830AIG398bersicht133767308777.68.JPG,1276,545,fuploadtxbolonlinePartII54542830AIG398bersicht133767308777.68.JPG,fuploadtxbolonline,PartII54542830,AIG398bersicht,1337673087,77,68,JPG,22/05/2012  07:51:27
TRUE,fuploadtxbolonlinePartII,54542800AIG398f133767308741.44.JPG,54542800AIG398f133767308741.44.JPG,1273,545,fuploadtxbolonlinePartII54542800AIG398f133767308741.44.JPG,fuploadtxbolonline,PartII54542800,AIG398f,1337673087,41,44,JPG,22/05/2012  07:51:27
TRUE,fuploadtxbolonlinePartII,54542810AIG398g133767308754.16.JPG,54542810AIG398g133767308754.16.JPG,1274,545,fuploadtxbolonlinePartII54542810AIG398g133767308754.16.JPG,fuploadtxbolonline,PartII54542810,AIG398g,1337673087,54,16,JPG,22/05/2012  07:51:27
TRUE,fuploadtxbolonlinePartII,54542820AIG398h133767308763.87.JPG,54542820AIG398h133767308763.87.JPG,1275,545,fuploadtxbolonlinePartII54542820AIG398h133767308763.87.JPG,fuploadtxbolonline,PartII54542820,AIG398h,1337673087,63,87,JPG,22/05/2012  07:51:27
